Share Symbol,Name,Number of transaction,Max Price,Min Price,Closing Price,Difference,Traded Shares,Traded Amount,Previous Closing,Percent Difference,Date
NIFRA,Nepal Infrastructure Bank Limited,1901,Rs. 308.0,Rs. 292.1,Rs. 294.74,-8.99,691108,206562155.5,303.73,-2.96,"22 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1477,Rs. 297.0,Rs. 283.0,Rs. 285.53,-9.21,642375,184230522.0,294.74,-3.12,"23 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1760,Rs. 298.3,Rs. 280.0,Rs. 295.27,9.74,812807,233545515.4,285.53,3.41,"24 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,3111,Rs. 309.0,Rs. 295.0,Rs. 307.41,12.14,1208618,369273946.7,295.27,4.11,"27 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2391,Rs. 313.1,Rs. 294.0,Rs. 296.1,-11.31,1054342,319900075.7,307.41,-3.68,"28 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1212,Rs. 303.0,Rs. 293.0,Rs. 294.39,-1.71,324215,96204577.4,296.1,-0.58,"29 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1226,Rs. 298.0,Rs. 289.2,Rs. 290.41,-3.98,424936,124295012.2,294.39,-1.35,"30 April, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1411,Rs. 296.9,Rs. 284.1,Rs. 285.09,-5.32,494853,143436339.2,290.41,-1.83,"04 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1233,Rs. 303.3,Rs. 280.0,Rs. 286.53,1.44,387190,110492606.4,285.09,0.51,"05 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,776,Rs. 292.2,Rs. 284.0,Rs. 284.74,-1.79,243697,69981404.4,286.53,-0.62,"06 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1156,Rs. 292.0,Rs. 281.4,Rs. 288.18,3.44,468835,134791940.0,284.74,1.21,"07 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1503,Rs. 296.3,Rs. 283.0,Rs. 287.65,-0.53,598953,174811099.0,288.18,-0.18,"08 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,885,Rs. 293.0,Rs. 282.1,Rs. 283.6,-4.05,214483,61324123.5,287.65,-1.41,"11 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1021,Rs. 287.9,Rs. 280.0,Rs. 280.09,-3.51,257031,72387352.2,283.6,-1.24,"13 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1057,Rs. 285.0,Rs. 275.0,Rs. 275.87,-4.22,232112,64364293.9,280.09,-1.51,"14 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,780,Rs. 279.0,Rs. 270.4,Rs. 276.37,0.5,159452,44016447.6,275.87,0.18,"15 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,768,Rs. 278.5,Rs. 272.6,Rs. 273.65,-2.72,181525,49907236.9,276.37,-0.98,"18 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,737,Rs. 279.1,Rs. 274.0,Rs. 275.98,2.33,144805,40020846.8,273.65,0.85,"19 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,933,Rs. 288.0,Rs. 273.0,Rs. 285.86,9.88,224421,62976062.0,275.98,3.58,"20 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1183,Rs. 300.0,Rs. 281.2,Rs. 283.13,-2.73,415264,120235784.8,285.86,-0.96,"21 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,894,Rs. 287.7,Rs. 281.2,Rs. 282.85,-0.28,263534,74886195.1,283.13,-0.1,"22 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,777,Rs. 286.0,Rs. 278.1,Rs. 279.13,-3.72,202051,56672926.4,282.85,-1.32,"25 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,849,Rs. 291.0,Rs. 278.0,Rs. 279.71,0.58,237193,67084808.5,279.13,0.21,"26 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,598,Rs. 281.8,Rs. 275.0,Rs. 277.75,-1.96,139717,38847468.5,279.71,-0.7,"27 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,621,Rs. 282.0,Rs. 275.1,Rs. 280.06,2.31,136853,38201282.2,277.75,0.83,"28 May, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2154,Rs. 295.8,Rs. 283.7,Rs. 290.36,10.3,605274,175902694.8,280.06,3.68,"02 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,755,Rs. 295.0,Rs. 283.1,Rs. 283.91,-6.45,159484,45618485.6,290.36,-2.22,"03 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,527,Rs. 286.7,Rs. 281.1,Rs. 282.75,-1.16,90690,25728318.3,283.91,-0.41,"04 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,746,Rs. 286.7,Rs. 280.4,Rs. 281.19,-1.56,187248,52910684.2,282.75,-0.55,"05 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,907,Rs. 284.0,Rs. 278.0,Rs. 278.74,-2.45,240691,67316206.5,281.19,-0.87,"08 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,825,Rs. 283.0,Rs. 273.9,Rs. 281.63,2.89,204442,57262450.8,278.74,1.04,"09 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,987,Rs. 291.0,Rs. 281.2,Rs. 284.81,3.18,302236,86797223.42,281.63,1.13,"10 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,664,Rs. 287.0,Rs. 280.0,Rs. 280.99,-3.82,174406,49235935.6,284.81,-1.34,"11 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,974,Rs. 286.5,Rs. 279.3,Rs. 279.97,-1.02,297316,83997684.0,280.99,-0.36,"12 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1034,Rs. 289.1,Rs. 279.2,Rs. 281.69,1.72,343782,97460167.7,279.97,0.61,"15 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,986,Rs. 288.0,Rs. 281.0,Rs. 284.12,2.43,381591,108765220.9,281.69,0.86,"16 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,581,Rs. 289.8,Rs. 280.0,Rs. 280.83,-3.29,133538,37542087.3,284.12,-1.16,"17 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,671,Rs. 285.8,Rs. 278.4,Rs. 279.11,-1.72,151261,42335059.7,280.83,-0.61,"18 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,916,Rs. 283.5,Rs. 274.0,Rs. 276.18,-2.93,244399,67868855.1,279.11,-1.05,"19 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,767,Rs. 278.5,Rs. 272.6,Rs. 273.26,-2.92,133511,36639820.4,276.18,-1.06,"22 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,679,Rs. 275.0,Rs. 270.0,Rs. 272.54,-0.72,114080,30976475.6,273.26,-0.26,"23 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,671,Rs. 278.9,Rs. 272.0,Rs. 272.76,0.22,184485,50723100.0,272.54,0.08,"24 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,590,Rs. 274.0,Rs. 270.0,Rs. 271.43,-1.33,115809,31427115.8,272.76,-0.49,"25 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,968,Rs. 274.0,Rs. 266.2,Rs. 268.18,-3.25,277780,74986955.1,271.43,-1.2,"26 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,772,Rs. 272.0,Rs. 266.0,Rs. 270.76,2.58,152728,41063428.7,268.18,0.96,"29 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,578,Rs. 273.0,Rs. 269.2,Rs. 270.28,-0.48,110017,29771087.5,270.76,-0.18,"30 June, 2025"
NIFRA,Nepal Infrastructure Bank Limited,908,Rs. 280.0,Rs. 270.0,Rs. 277.66,7.38,180215,49737074.1,270.28,2.73,"01 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,763,Rs. 282.0,Rs. 276.0,Rs. 279.48,1.82,180232,50428525.6,277.66,0.66,"02 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,813,Rs. 282.9,Rs. 277.0,Rs. 277.84,-1.64,172588,48140167.0,279.48,-0.59,"03 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,952,Rs. 282.5,Rs. 273.3,Rs. 278.66,0.82,346787,96784758.3,277.84,0.3,"06 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,731,Rs. 284.2,Rs. 274.0,Rs. 275.08,-3.58,156464,43436259.2,278.66,-1.28,"07 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,544,Rs. 278.9,Rs. 273.6,Rs. 276.11,1.03,89464,24641009.2,275.08,0.37,"08 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,803,Rs. 283.0,Rs. 274.3,Rs. 279.8,3.69,211947,59386820.7,276.11,1.34,"09 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1179,Rs. 285.0,Rs. 278.0,Rs. 283.77,3.97,442497,125071744.9,279.8,1.42,"10 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1233,Rs. 293.0,Rs. 282.0,Rs. 284.09,0.32,376245,107138367.6,283.77,0.11,"13 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,752,Rs. 285.0,Rs. 276.8,Rs. 277.34,-6.75,162250,45363759.7,284.09,-2.38,"14 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,677,Rs. 282.7,Rs. 278.0,Rs. 281.33,3.99,178638,50253650.8,277.34,1.44,"15 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1023,Rs. 289.0,Rs. 275.8,Rs. 281.63,0.3,309772,88182113.6,281.33,0.11,"16 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2057,Rs. 295.0,Rs. 285.0,Rs. 293.54,11.91,597071,173739921.0,281.63,4.23,"17 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2206,Rs. 301.0,Rs. 289.0,Rs. 290.47,-3.07,627184,185395065.6,293.54,-1.05,"20 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1483,Rs. 294.2,Rs. 286.6,Rs. 291.9,1.43,412138,119802526.4,290.47,0.49,"21 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,4016,Rs. 313.0,Rs. 291.9,Rs. 310.0,18.1,1231040,373250899.0,291.9,6.2,"22 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,6115,Rs. 326.0,Rs. 310.0,Rs. 319.82,9.82,1954130,623305600.3,310.0,3.17,"23 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,3545,Rs. 327.0,Rs. 313.6,Rs. 321.7,1.88,952957,304670693.3,319.82,0.59,"24 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,3742,Rs. 328.1,Rs. 307.2,Rs. 308.72,-12.98,1126524,354269804.6,321.7,-4.03,"27 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,3223,Rs. 314.9,Rs. 303.0,Rs. 313.57,4.85,867231,267556821.7,308.72,1.57,"28 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2331,Rs. 318.0,Rs. 308.0,Rs. 309.27,-4.3,625453,195641730.7,313.57,-1.37,"29 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2188,Rs. 314.0,Rs. 301.0,Rs. 302.04,-7.23,551761,168978681.0,309.27,-2.34,"30 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2139,Rs. 308.0,Rs. 298.0,Rs. 299.41,-2.63,534573,160919400.8,302.04,-0.87,"31 July, 2025"
NIFRA,Nepal Infrastructure Bank Limited,2040,Rs. 302.0,Rs. 290.2,Rs. 290.62,-8.79,443521,130559818.1,299.41,-2.94,"03 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1703,Rs. 299.0,Rs. 284.9,Rs. 293.27,2.65,383002,111856292.9,290.62,0.91,"04 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1508,Rs. 295.5,Rs. 284.2,Rs. 285.03,-8.24,301783,86847043.8,293.27,-2.81,"05 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,998,Rs. 290.7,Rs. 283.0,Rs. 286.49,1.46,174515,50052649.8,285.03,0.51,"06 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1313,Rs. 292.0,Rs. 281.0,Rs. 285.22,-1.27,407086,116847046.3,286.49,-0.44,"07 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1156,Rs. 293.0,Rs. 283.1,Rs. 283.91,-1.31,258365,73963213.4,285.22,-0.46,"11 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1002,Rs. 290.0,Rs. 280.1,Rs. 281.37,-2.54,219637,62387160.0,283.91,-0.89,"12 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,766,Rs. 284.9,Rs. 279.1,Rs. 280.95,-0.42,142424,40108798.4,281.37,-0.15,"13 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,896,Rs. 290.7,Rs. 280.1,Rs. 283.19,2.24,219149,62036494.7,280.95,0.8,"14 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1069,Rs. 289.0,Rs. 277.6,Rs. 279.75,-3.44,218909,61739682.3,283.19,-1.21,"17 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,803,Rs. 283.9,Rs. 278.2,Rs. 280.83,1.08,160283,45072877.2,279.75,0.39,"18 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,872,Rs. 294.0,Rs. 280.0,Rs. 282.21,1.38,191687,54510409.6,280.83,0.49,"19 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,650,Rs. 284.0,Rs. 280.0,Rs. 280.5,-1.71,153568,43266940.4,282.21,-0.61,"20 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,757,Rs. 282.5,Rs. 279.0,Rs. 279.58,-0.92,115018,32215010.2,280.5,-0.33,"21 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,953,Rs. 283.9,Rs. 275.0,Rs. 275.7,-3.88,215691,59927289.4,279.58,-1.39,"24 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,695,Rs. 279.9,Rs. 273.5,Rs. 278.03,2.33,124769,34514351.0,275.7,0.85,"25 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,463,Rs. 281.0,Rs. 277.0,Rs. 277.8,-0.23,72680,20234423.1,278.03,-0.08,"26 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1192,Rs. 290.4,Rs. 278.0,Rs. 288.0,10.2,280621,79687486.8,277.8,3.67,"27 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1028,Rs. 290.0,Rs. 279.3,Rs. 280.39,-7.61,246183,69827840.7,288.0,-2.64,"28 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,847,Rs. 281.0,Rs. 275.0,Rs. 275.28,-5.11,167516,46434026.6,280.39,-1.82,"31 August, 2025"
NIFRA,Nepal Infrastructure Bank Limited,632,Rs. 280.7,Rs. 273.5,Rs. 276.65,1.37,77843,21483752.0,275.28,0.5,"01 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,698,Rs. 282.1,Rs. 273.2,Rs. 273.53,-3.12,120057,32975292.1,276.65,-1.13,"02 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,649,Rs. 275.0,Rs. 271.7,Rs. 272.14,-1.39,102179,27864104.5,273.53,-0.51,"03 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,660,Rs. 274.9,Rs. 270.0,Rs. 273.78,1.64,111035,30132515.7,272.14,0.6,"04 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,625,Rs. 276.0,Rs. 271.2,Rs. 273.02,-0.76,78240,21390273.9,273.78,-0.28,"07 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,632,Rs. 273.9,Rs. 269.6,Rs. 270.01,-3.01,129415,35040241.8,273.02,-1.1,"08 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,797,Rs. 276.9,Rs. 270.0,Rs. 274.8,3.38,150440,41199119.5,271.42,1.25,"23 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,558,Rs. 276.9,Rs. 269.6,Rs. 270.4,-4.4,234780,63960117.0,274.8,-1.6,"24 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,432,Rs. 275.0,Rs. 270.0,Rs. 272.0,1.6,141089,38455526.8,270.4,0.59,"25 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,380,Rs. 276.0,Rs. 268.7,Rs. 275.0,3.0,158703,43206191.1,272.0,1.1,"28 September, 2025"
NIFRA,Nepal Infrastructure Bank Limited,631,Rs. 275.0,Rs. 269.0,Rs. 269.5,-5.5,188521,51109289.5,275.0,-2.0,"07 October, 2025"
NIFRA,Nepal Infrastructure Bank Limited,1022,Rs. 269.0,Rs. 259.0,Rs. 260.0,-9.5,334577,87863271.5,269.5,-3.53,"08 October, 2025"
NIFRA,Nepal Infrastructure Bank Limited,723,Rs. 279.0,Rs. 265.0,Rs. 268.9,8.9,225870,61098322.2,260.0,3.42,"09 October, 2025"
NIFRA,Nepal Infrastructure Bank Limited,691,Rs. 268.9,Rs. 260.0,Rs. 263.0,-5.9,181081,47520760.6,268.9,-2.19,"12 October, 2025"
NIFRA,Nepal Infrastructure Bank Limited,422,Rs. 269.8,Rs. 262.2,Rs. 263.9,-4.6,123864,32999490.0,268.5,-1.71,"14 October, 2025"
NIFRA,Nepal Infrastructure Bank Limited,359,Rs. 267.0,Rs. 261.0,Rs. 263.1,-0.8,109355,28903457.4,263.9,-0.3,"15 October, 2025"
NIFRA,Nepal Infrastructure Bank Limited,383,Rs. 266.0,Rs. 260.7,Rs. 264.4,1.3,199625,52523622.3,263.1,0.49,"16 October, 2025"
NIFRA,Nepal Infrastructure Bank Limited,319,Rs. 265.0,Rs. 260.2,Rs. 261.0,-3.4,121202,31754370.4,264.4,-1.29,"19 October, 2025"
