Share Symbol,Name,Number of transaction,Max Price,Min Price,Closing Price,Difference,Traded Shares,Traded Amount,Previous Closing,Percent Difference,Date
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,124,Rs. 1080.0,Rs. 1056.3,Rs. 1058.0,-19.0,6126,6509758.0,1077.0,-1.76,"05 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,459,Rs. 1091.0,Rs. 1058.0,Rs. 1069.0,11.0,48375,51736025.3,1058.0,1.04,"06 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,233,Rs. 979.9,Rs. 929.7,Rs. 945.0,9.33,15438,14460447.2,935.67,1.0,"10 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,225,Rs. 973.5,Rs. 928.0,Rs. 966.5,21.5,19368,18389779.9,945.0,2.28,"11 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,72,Rs. 985.0,Rs. 952.0,Rs. 963.0,-3.5,3458,3312460.2,966.5,-0.36,"12 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,61,Rs. 979.9,Rs. 946.3,Rs. 946.6,-16.4,1644,1575911.8,963.0,-1.7,"13 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,78,Rs. 960.0,Rs. 941.0,Rs. 946.0,-0.6,3531,3350866.1,946.6,-0.06,"14 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,232,Rs. 946.0,Rs. 925.0,Rs. 925.0,-21.0,15986,14959906.0,946.0,-2.22,"17 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,198,Rs. 926.0,Rs. 890.0,Rs. 894.0,-31.0,10929,9905333.8,925.0,-3.35,"19 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,148,Rs. 911.8,Rs. 860.5,Rs. 882.0,-12.0,11286,9854008.1,894.0,-1.34,"20 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,204,Rs. 894.0,Rs. 860.0,Rs. 864.6,-17.4,16395,14322107.2,882.0,-1.97,"21 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,87,Rs. 877.0,Rs. 850.6,Rs. 875.0,16.0,3282,2856594.3,859.0,1.86,"25 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,110,Rs. 902.0,Rs. 885.0,Rs. 892.0,17.0,5783,5150559.4,875.0,1.94,"26 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,66,Rs. 909.8,Rs. 878.0,Rs. 900.0,8.0,3324,2982881.7,892.0,0.9,"27 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,79,Rs. 917.0,Rs. 885.1,Rs. 888.0,-12.0,4074,3643509.8,900.0,-1.33,"28 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,70,Rs. 890.0,Rs. 860.0,Rs. 870.0,-18.0,3058,2682308.4,888.0,-2.03,"01 December, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,80,Rs. 887.4,Rs. 864.0,Rs. 870.0,0.0,4192,3660250.0,870.0,0.0,"02 December, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,79,Rs. 885.9,Rs. 858.0,Rs. 870.0,0.0,3197,2789896.9,870.0,0.0,"03 December, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,62,Rs. 880.0,Rs. 854.0,Rs. 874.9,4.9,3174,2764588.0,870.0,0.56,"04 December, 2024"
